date,district,house_type,total_area,number,area
2018-02-02T23:31:11.176601,成华区,新盘,3390.46,0,0.0
2018-02-02T23:31:11.176622,金牛区,新盘,897.9,0,0.0
2018-02-02T23:31:11.176640,青羊区,新盘,126.78,0,0.0
2018-02-02T23:31:11.176657,武侯区,新盘,576.61,0,0.0
2018-02-02T23:31:11.176674,高新区,新盘,3224.16,0,0.0
2018-02-02T23:31:11.176691,锦江区,二手房,4867.38,47,3903.29
2018-02-02T23:31:11.176708,成华区,二手房,5325.59,59,4647.48
2018-02-02T23:31:11.176726,金牛区,二手房,6268.58,51,4950.35
2018-02-02T23:31:11.176744,武侯区,二手房,6053.42,63,4940.27
2018-02-02T23:31:11.176761,青羊区,二手房,5289.74,57,4628.9
2018-02-02T23:31:11.176778,高新区,二手房,5613.4,43,3935.83
2018-02-04T23:30:57.685048,锦江区,新盘,85.13,0,0.0
2018-02-04T23:30:57.689132,成华区,新盘,675.74,0,0.0
2018-02-04T23:30:57.689152,金牛区,新盘,1780.27,0,0.0
2018-02-04T23:30:57.689169,武侯区,新盘,287.3,0,0.0
2018-02-04T23:30:57.689185,青羊区,新盘,55.79,0,0.0
2018-02-04T23:30:57.689201,高新区,新盘,1764.85,0,0.0
2018-02-04T23:30:57.689216,成华区,二手房,0.0,0,0.0
2018-02-04T23:30:57.689231,高新区,二手房,0.0,0,0.0
2018-02-04T23:30:57.689246,金牛区,二手房,0.0,0,0.0
2018-02-04T23:30:57.689261,锦江区,二手房,0.0,0,0.0
2018-02-04T23:30:57.689276,青羊区,二手房,0.0,0,0.0
2018-02-04T23:30:57.689290,武侯区,二手房,0.0,0,0.0
2018-02-05T23:30:37.111060,锦江区,新盘,1685.72,0,0.0
2018-02-05T23:30:37.111103,金牛区,新盘,5661.04,0,0.0
2018-02-05T23:30:37.111122,成华区,新盘,2984.3,0,0.0
2018-02-05T23:30:37.111137,武侯区,新盘,424.83,0,0.0
2018-02-05T23:30:37.111152,青羊区,新盘,1038.41,0,0.0
2018-02-05T23:30:37.111168,高新区,新盘,6431.49,0,0.0
2018-02-05T23:30:37.111183,锦江区,二手房,3133.99,33,2787.97
2018-02-05T23:30:37.111203,金牛区,二手房,4881.01,46,3722.94
2018-02-05T23:30:37.111220,成华区,二手房,5512.78,58,4130.46
2018-02-05T23:30:37.111247,青羊区,二手房,4256.9,41,3818.14
2018-02-05T23:30:37.111265,武侯区,二手房,6143.91,58,5534.2
2018-02-05T23:30:37.111280,高新区,二手房,5267.88,36,3729.28
2018-02-06T23:30:38.519555,锦江区,新盘,3469.85,2,274.36
2018-02-06T23:30:38.519586,金牛区,新盘,2726.52,7,766.03
2018-02-06T23:30:38.519594,成华区,新盘,2452.29,5,501.13
2018-02-06T23:30:38.519601,青羊区,新盘,2556.16,3,374.1
2018-02-06T23:30:38.519607,武侯区,新盘,1572.2,1,146.04
2018-02-06T23:30:38.519614,高新区,新盘,3497.35,14,1789.25
2018-02-06T23:30:38.519621,锦江区,二手房,4238.82,41,3115.04
2018-02-06T23:30:38.519628,金牛区,二手房,5036.42,38,3519.02
2018-02-06T23:30:38.519635,成华区,二手房,6506.98,66,5134.48
2018-02-06T23:30:38.519642,青羊区,二手房,3407.86,36,3089.27
2018-02-06T23:30:38.519648,武侯区,二手房,4876.74,47,4283.42
2018-02-06T23:30:38.519655,高新区,二手房,4686.69,40,3788.55
2018-02-07T23:31:14.246972,锦江区,新盘,3327.32,1,58.58
2018-02-07T23:31:14.247000,金牛区,新盘,1973.25,1,363.3
2018-02-07T23:31:14.247009,成华区,新盘,2959.63,1,90.95
2018-02-07T23:31:14.247017,青羊区,新盘,3584.59,0,0.0
2018-02-07T23:31:14.247024,武侯区,新盘,185.9,0,0.0
2018-02-07T23:31:14.247031,高新区,新盘,6197.77,1,213.97
2018-02-07T23:31:14.247039,锦江区,二手房,3290.52,37,2755.4
2018-02-07T23:31:14.247046,金牛区,二手房,6815.85,41,3386.59
2018-02-07T23:31:14.247054,成华区,二手房,5636.85,58,4383.74
2018-02-07T23:31:14.247061,青羊区,二手房,5044.45,55,4568.87
2018-02-07T23:31:14.247068,武侯区,二手房,6272.4,56,4912.78
2018-02-07T23:31:14.247075,高新区,二手房,8289.68,51,5160.03
2018-02-10T23:31:04.207886,锦江区,新盘,301.2,0,0.0
2018-02-10T23:31:04.207915,金牛区,新盘,203.11,0,0.0
2018-02-10T23:31:04.207923,成华区,新盘,1858.17,1,85.74
2018-02-10T23:31:04.207930,武侯区,新盘,942.78,0,0.0
2018-02-10T23:31:04.207938,青羊区,新盘,36.94,0,0.0
2018-02-10T23:31:04.207945,高新区,新盘,481.83,0,0.0
2018-02-10T23:31:04.207952,成华区,二手房,0.0,0,0.0
2018-02-10T23:31:04.207959,高新区,二手房,0.0,0,0.0
2018-02-10T23:31:04.207965,金牛区,二手房,0.0,0,0.0
2018-02-10T23:31:04.207972,锦江区,二手房,0.0,0,0.0
2018-02-10T23:31:04.207978,青羊区,二手房,0.0,0,0.0
2018-02-10T23:31:04.207985,武侯区,二手房,0.0,0,0.0
2018-02-11T23:30:40.284972,锦江区,新盘,1996.88,0,0.0
2018-02-11T23:30:40.285007,成华区,新盘,2505.64,0,0.0
2018-02-11T23:30:40.285027,金牛区,新盘,499.92,1,124.97
2018-02-11T23:30:40.285045,武侯区,新盘,144.53,0,0.0
2018-02-11T23:30:40.285062,青羊区,新盘,126.74,0,0.0
2018-02-11T23:30:40.285079,高新区,新盘,1743.49,0,0.0
2018-02-11T23:30:40.285097,锦江区,二手房,2608.25,26,2208.87
2018-02-11T23:30:40.285140,金牛区,二手房,2960.31,26,2488.94
2018-02-11T23:30:40.285157,成华区,二手房,4129.81,32,2722.29
2018-02-11T23:30:40.285171,青羊区,二手房,3948.6,39,3431.9
2018-02-11T23:30:40.285184,武侯区,二手房,3524.58,35,3097.43
2018-02-11T23:30:40.285196,高新区,二手房,2974.76,18,1753.14
2018-02-12T23:31:07.429042,锦江区,新盘,1512.38,0,0.0
2018-02-12T23:31:07.429092,成华区,新盘,1949.75,2,182.72
2018-02-12T23:31:07.429112,金牛区,新盘,697.9,0,0.0
2018-02-12T23:31:07.429128,武侯区,新盘,1284.21,0,0.0
2018-02-12T23:31:07.429143,青羊区,新盘,487.47,0,0.0
2018-02-12T23:31:07.429159,高新区,新盘,4316.88,0,0.0
2018-02-12T23:31:07.429173,锦江区,二手房,3654.17,30,2580.2
2018-02-12T23:31:07.429187,成华区,二手房,5023.88,50,3852.47
2018-02-12T23:31:07.429200,金牛区,二手房,3484.96,36,2983.43
2018-02-12T23:31:07.429214,青羊区,二手房,4181.92,38,3805.34
2018-02-12T23:31:07.429228,武侯区,二手房,3907.59,35,3167.08
2018-02-12T23:31:07.429241,高新区,二手房,8048.26,31,2989.27
2018-02-13T23:31:31.079000,锦江区,新盘,4234.89,14,1240.07
2018-02-13T23:31:31.079026,金牛区,新盘,3223.8,16,2188.56
2018-02-13T23:31:31.079037,成华区,新盘,2394.94,15,1807.38
2018-02-13T23:31:31.079051,青羊区,新盘,1071.36,0,0.0
2018-02-13T23:31:31.079065,武侯区,新盘,307.9,2,207.52
2018-02-13T23:31:31.079080,高新区,新盘,1833.1,3,588.5
2018-02-13T23:31:31.079092,锦江区,二手房,2148.67,17,1423.96
2018-02-13T23:31:31.079099,成华区,二手房,1930.74,18,1594.06
2018-02-13T23:31:31.079106,金牛区,二手房,3563.27,18,1717.62
2018-02-13T23:31:31.079113,武侯区,二手房,1909.03,13,1211.07
2018-02-13T23:31:31.079119,青羊区,二手房,1094.57,9,773.29
2018-02-13T23:31:31.079126,高新区,二手房,4275.59,21,2194.23
2018-02-14T23:30:34.499935,锦江区,新盘,5002.49,0,0.0
2018-02-14T23:30:34.499963,成华区,新盘,134.71,0,0.0
2018-02-14T23:30:34.499972,金牛区,新盘,1113.0,0,0.0
2018-02-14T23:30:34.499979,青羊区,新盘,506.87,0,0.0
2018-02-14T23:30:34.499986,武侯区,新盘,168.62,0,0.0
2018-02-14T23:30:34.499994,高新区,新盘,79.57,0,0.0
2018-02-14T23:30:34.500001,锦江区,二手房,971.82,11,903.12
2018-02-14T23:30:34.500009,金牛区,二手房,447.15,5,447.15
2018-02-14T23:30:34.500016,成华区,二手房,334.97,4,268.41
2018-02-14T23:30:34.500030,青羊区,二手房,737.0,8,632.36
2018-02-14T23:30:34.500043,武侯区,二手房,574.75,5,401.92
2018-02-14T23:30:34.500058,高新区,二手房,1121.86,10,967.59
2018-02-15T23:31:25.296443,成华区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296478,高新区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296490,金牛区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296501,锦江区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296512,青羊区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296523,武侯区,新盘,0.0,0,0.0
2018-02-15T23:31:25.296533,成华区,二手房,0.0,0,0.0
2018-02-15T23:31:25.296544,高新区,二手房,0.0,0,0.0
2018-02-15T23:31:25.296560,金牛区,二手房,0.0,0,0.0
2018-02-15T23:31:25.296571,锦江区,二手房,0.0,0,0.0
2018-02-15T23:31:25.296581,青羊区,二手房,0.0,0,0.0
2018-02-15T23:31:25.296592,武侯区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704560,成华区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704599,高新区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704617,金牛区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704632,锦江区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704646,青羊区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704660,武侯区,新盘,0.0,0,0.0
2018-02-16T23:30:26.704673,成华区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704685,高新区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704698,金牛区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704712,锦江区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704726,青羊区,二手房,0.0,0,0.0
2018-02-16T23:30:26.704740,武侯区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305128,锦江区,新盘,478.09,0,0.0
2018-02-17T23:30:44.305165,成华区,新盘,0.0,0,0.0
2018-02-17T23:30:44.305183,高新区,新盘,0.0,0,0.0
2018-02-17T23:30:44.305197,金牛区,新盘,0.0,0,0.0
2018-02-17T23:30:44.305213,青羊区,新盘,0.0,0,0.0
2018-02-17T23:30:44.305229,武侯区,新盘,0.0,0,0.0
2018-02-17T23:30:44.305245,成华区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305261,高新区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305276,金牛区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305292,锦江区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305308,青羊区,二手房,0.0,0,0.0
2018-02-17T23:30:44.305322,武侯区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689197,锦江区,新盘,5112.42,0,0.0
2018-02-18T23:30:34.689227,成华区,新盘,65.67,0,0.0
2018-02-18T23:30:34.689235,高新区,新盘,0.0,0,0.0
2018-02-18T23:30:34.689242,金牛区,新盘,0.0,0,0.0
2018-02-18T23:30:34.689248,青羊区,新盘,0.0,0,0.0
2018-02-18T23:30:34.689255,武侯区,新盘,0.0,0,0.0
2018-02-18T23:30:34.689261,成华区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689268,高新区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689274,金牛区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689281,锦江区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689287,青羊区,二手房,0.0,0,0.0
2018-02-18T23:30:34.689293,武侯区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249658,锦江区,新盘,41.91,0,0.0
2018-02-19T23:30:54.249705,成华区,新盘,904.07,0,0.0
2018-02-19T23:30:54.249721,高新区,新盘,0.0,0,0.0
2018-02-19T23:30:54.249734,金牛区,新盘,0.0,0,0.0
2018-02-19T23:30:54.249748,青羊区,新盘,0.0,0,0.0
2018-02-19T23:30:54.249761,武侯区,新盘,0.0,0,0.0
2018-02-19T23:30:54.249774,成华区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249787,高新区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249800,金牛区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249813,锦江区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249826,青羊区,二手房,0.0,0,0.0
2018-02-19T23:30:54.249840,武侯区,二手房,0.0,0,0.0
2018-02-20T23:30:59.760919,锦江区,新盘,65.1,0,0.0
2018-02-20T23:30:59.760957,成华区,新盘,1287.86,0,0.0
2018-02-20T23:30:59.760976,金牛区,新盘,1371.0,0,0.0
2018-02-20T23:30:59.760991,高新区,新盘,0.0,0,0.0
2018-02-20T23:30:59.761005,青羊区,新盘,0.0,0,0.0
2018-02-20T23:30:59.761020,武侯区,新盘,0.0,0,0.0
2018-02-20T23:30:59.761035,成华区,二手房,0.0,0,0.0
2018-02-20T23:30:59.761049,高新区,二手房,0.0,0,0.0
2018-02-20T23:30:59.761060,金牛区,二手房,0.0,0,0.0
2018-02-20T23:30:59.761074,锦江区,二手房,0.0,0,0.0
2018-02-20T23:30:59.761088,青羊区,二手房,0.0,0,0.0
2018-02-20T23:30:59.761103,武侯区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383674,锦江区,新盘,61.26,0,0.0
2018-02-22T23:31:05.383701,成华区,新盘,1240.34,0,0.0
2018-02-22T23:31:05.383709,金牛区,新盘,738.6,0,0.0
2018-02-22T23:31:05.383716,青羊区,新盘,127.31,0,0.0
2018-02-22T23:31:05.383815,高新区,新盘,279.89,0,0.0
2018-02-22T23:31:05.383830,武侯区,新盘,0.0,0,0.0
2018-02-22T23:31:05.383838,成华区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383845,高新区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383853,金牛区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383866,锦江区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383880,青羊区,二手房,0.0,0,0.0
2018-02-22T23:31:05.383906,武侯区,二手房,0.0,0,0.0
2018-02-23T23:31:20.805491,锦江区,新盘,2092.24,1,137.18
2018-02-23T23:31:20.805539,金牛区,新盘,1773.47,1,163.91
2018-02-23T23:31:20.805560,成华区,新盘,3801.79,1,126.07
2018-02-23T23:31:20.805577,武侯区,新盘,119.67,0,0.0
2018-02-23T23:31:20.805593,青羊区,新盘,202.52,0,0.0
2018-02-23T23:31:20.805610,高新区,新盘,1996.12,1,126.06
2018-02-23T23:31:20.805644,锦江区,二手房,2476.17,28,2212.24
2018-02-23T23:31:20.805664,成华区,二手房,2349.53,28,2349.53
2018-02-23T23:31:20.805680,金牛区,二手房,2712.34,29,2282.46
2018-02-23T23:31:20.805695,青羊区,二手房,3104.16,21,1883.24
2018-02-23T23:31:20.805709,武侯区,二手房,3479.38,33,2894.98
2018-02-23T23:31:20.805725,高新区,二手房,4281.91,31,3020.36
2018-02-24T23:31:14.636296,锦江区,新盘,3356.91,3,516.03
2018-02-24T23:31:14.636331,金牛区,新盘,4397.8,19,2525.24
2018-02-24T23:31:14.636350,成华区,新盘,5973.04,1,225.64
2018-02-24T23:31:14.636369,武侯区,新盘,1043.62,1,135.02
2018-02-24T23:31:14.636385,青羊区,新盘,702.99,1,279.11
2018-02-24T23:31:14.636398,高新区,新盘,4119.91,12,1645.91
2018-02-24T23:31:14.636413,锦江区,二手房,1932.77,20,1593.52
2018-02-24T23:31:14.636428,成华区,二手房,3072.33,35,2759.74
2018-02-24T23:31:14.636443,金牛区,二手房,2524.28,24,2126.43
2018-02-24T23:31:14.636458,青羊区,二手房,2835.16,29,2366.06
2018-02-24T23:31:14.636472,武侯区,二手房,2303.76,23,1867.62
2018-02-24T23:31:14.636486,高新区,二手房,2526.44,16,1506.47
2018-02-25T23:30:39.943970,锦江区,新盘,1353.06,0,0.0
2018-02-25T23:30:39.943998,成华区,新盘,1179.95,0,0.0
2018-02-25T23:30:39.944006,金牛区,新盘,1708.81,0,0.0
2018-02-25T23:30:39.944013,武侯区,新盘,579.07,0,0.0
2018-02-25T23:30:39.944020,青羊区,新盘,53.48,0,0.0
2018-02-25T23:30:39.944027,高新区,新盘,1051.24,1,93.73
2018-02-25T23:30:39.944034,成华区,二手房,0.0,0,0.0
2018-02-25T23:30:39.944041,高新区,二手房,0.0,0,0.0
2018-02-25T23:30:39.944048,金牛区,二手房,0.0,0,0.0
2018-02-25T23:30:39.944054,锦江区,二手房,0.0,0,0.0
2018-02-25T23:30:39.944061,青羊区,二手房,0.0,0,0.0
2018-02-25T23:30:39.944067,武侯区,二手房,0.0,0,0.0
2018-02-26T23:30:37.041785,锦江区,新盘,3022.66,1,96.19
2018-02-26T23:30:37.041813,成华区,新盘,2575.58,0,0.0
2018-02-26T23:30:37.041821,金牛区,新盘,2694.43,10,1460.62
2018-02-26T23:30:37.041828,武侯区,新盘,237.04,1,124.91
2018-02-26T23:30:37.041835,青羊区,新盘,258.0,0,0.0
2018-02-26T23:30:37.041841,高新区,新盘,4900.65,1,73.81
2018-02-26T23:30:37.041848,锦江区,二手房,4056.22,37,3377.55
2018-02-26T23:30:37.041855,成华区,二手房,5396.2,59,4498.44
2018-02-26T23:30:37.041862,金牛区,二手房,4068.14,34,2845.64
2018-02-26T23:30:37.041868,武侯区,二手房,6408.29,43,3673.67
2018-02-26T23:30:37.041875,青羊区,二手房,5348.45,51,4489.44
2018-02-26T23:30:37.041884,高新区,二手房,10606.11,42,5101.55
2018-02-27T23:30:31.287180,锦江区,新盘,2112.38,0,0.0
2018-02-27T23:30:31.287204,成华区,新盘,2212.97,13,1381.63
2018-02-27T23:30:31.287213,金牛区,新盘,403.71,1,137.56
2018-02-27T23:30:31.287220,武侯区,新盘,663.27,0,0.0
2018-02-27T23:30:31.287227,青羊区,新盘,492.91,0,0.0
2018-02-27T23:30:31.287234,高新区,新盘,4782.26,0,0.0
2018-02-27T23:30:31.287241,锦江区,二手房,5851.36,53,4584.53
2018-02-27T23:30:31.287249,金牛区,二手房,8257.51,57,4994.83
2018-02-27T23:30:31.287256,成华区,二手房,22695.31,58,4794.81
2018-02-27T23:30:31.287263,武侯区,二手房,5859.6,50,3994.62
2018-02-27T23:30:31.287270,青羊区,二手房,4703.22,41,3495.76
2018-02-27T23:30:31.287277,高新区,二手房,5513.44,39,3596.8
2018-02-28T23:30:55.659429,锦江区,新盘,4634.69,4,294.48
2018-02-28T23:30:55.660070,成华区,新盘,2264.36,0,0.0
2018-02-28T23:30:55.660093,金牛区,新盘,528.27,0,0.0
2018-02-28T23:30:55.660107,武侯区,新盘,1311.56,0,0.0
2018-02-28T23:30:55.660120,青羊区,新盘,450.68,0,0.0
2018-02-28T23:30:55.660133,高新区,新盘,8837.8,1,90.76
2018-02-28T23:30:55.660145,锦江区,二手房,4467.33,41,3435.94
2018-02-28T23:30:55.660158,成华区,二手房,5593.48,55,4602.57
2018-02-28T23:30:55.660989,金牛区,二手房,4701.02,47,3894.17
2018-02-28T23:30:55.661008,武侯区,二手房,7652.45,64,5797.29
2018-02-28T23:30:55.661021,青羊区,二手房,5190.97,60,4717.32
2018-02-28T23:30:55.661034,高新区,二手房,5600.92,38,3749.55
2018-03-01T23:30:38.790287,锦江区,新盘,3440.44,1,86.01
2018-03-01T23:30:38.790330,成华区,新盘,1691.81,7,770.41
2018-03-01T23:30:38.790351,金牛区,新盘,1654.63,2,146.41
2018-03-01T23:30:38.790368,青羊区,新盘,1021.48,1,80.54
2018-03-01T23:30:38.790384,武侯区,新盘,439.06,3,304.3
2018-03-01T23:30:38.790401,高新区,新盘,7935.27,15,1776.33
2018-03-01T23:30:38.790416,锦江区,二手房,2206.23,24,1965.74
2018-03-01T23:30:38.790434,金牛区,二手房,4148.65,36,2971.73
2018-03-01T23:30:38.790451,成华区,二手房,2789.7,32,2387.29
2018-03-01T23:30:38.790468,武侯区,二手房,5226.45,32,3026.07
2018-03-01T23:30:38.790484,青羊区,二手房,3706.67,31,2886.39
2018-03-01T23:30:38.790501,高新区,二手房,3150.4,27,2510.71
2018-03-02T23:31:00.349954,锦江区,新盘,5132.12,18,2072.41
2018-03-02T23:31:00.350532,成华区,新盘,1789.91,11,1264.31
2018-03-02T23:31:00.350560,金牛区,新盘,9203.64,41,5572.14
2018-03-02T23:31:00.350578,青羊区,新盘,410.59,0,0.0
2018-03-02T23:31:00.350594,武侯区,新盘,75.64,0,0.0
2018-03-02T23:31:00.350611,高新区,新盘,4465.01,3,279.65
2018-03-02T23:31:00.350627,锦江区,二手房,1891.07,19,1520.09
2018-03-02T23:31:00.350643,金牛区,二手房,3181.71,33,2780.36
2018-03-02T23:31:00.350660,成华区,二手房,3351.35,37,2891.13
2018-03-02T23:31:00.351081,武侯区,二手房,5162.02,41,3655.46
2018-03-02T23:31:00.351099,青羊区,二手房,3056.78,30,2801.08
2018-03-02T23:31:00.351115,高新区,二手房,3716.42,38,3296.9
2018-03-03T23:30:33.514069,锦江区,新盘,698.0,0,0.0
2018-03-03T23:30:33.514097,金牛区,新盘,1056.17,0,0.0
2018-03-03T23:30:33.514105,成华区,新盘,344.87,0,0.0
2018-03-03T23:30:33.514111,青羊区,新盘,3363.95,2,286.39
2018-03-03T23:30:33.514119,武侯区,新盘,34.16,0,0.0
2018-03-03T23:30:33.514125,高新区,新盘,1454.33,0,0.0
2018-03-03T23:30:33.514133,锦江区,二手房,831.53,10,797.54
2018-03-03T23:30:33.514140,金牛区,二手房,844.91,5,393.26
2018-03-03T23:30:33.514147,成华区,二手房,284.37,3,253.38
2018-03-03T23:30:33.514153,青羊区,二手房,370.02,4,336.74
2018-03-03T23:30:33.514159,武侯区,二手房,421.54,4,313.89
2018-03-03T23:30:33.514166,高新区,二手房,1079.45,6,618.47
2018-03-04T23:31:11.728188,锦江区,新盘,420.82,0,0.0
2018-03-04T23:31:11.728228,成华区,新盘,1180.3,0,0.0
2018-03-04T23:31:11.728245,金牛区,新盘,103.29,0,0.0
2018-03-04T23:31:11.728260,青羊区,新盘,1964.43,0,0.0
2018-03-04T23:31:11.728270,武侯区,新盘,667.2,0,0.0
2018-03-04T23:31:11.728309,高新区,新盘,2506.82,0,0.0
2018-03-04T23:31:11.728327,成华区,二手房,0.0,0,0.0
2018-03-04T23:31:11.728334,高新区,二手房,0.0,0,0.0
2018-03-04T23:31:11.728341,金牛区,二手房,0.0,0,0.0
2018-03-04T23:31:11.728348,锦江区,二手房,0.0,0,0.0
2018-03-04T23:31:11.728354,青羊区,二手房,0.0,0,0.0
2018-03-04T23:31:11.728360,武侯区,二手房,0.0,0,0.0
2018-03-06T23:36:23.891803,锦江区,新盘,5093.47,7,884.94
2018-03-06T23:36:23.891828,金牛区,新盘,1155.66,0,0.0
2018-03-06T23:36:23.891837,成华区,新盘,10121.81,3,286.32
2018-03-06T23:36:23.891844,武侯区,新盘,3778.17,17,2500.08
2018-03-06T23:36:23.891851,青羊区,新盘,3927.55,11,1531.4
2018-03-06T23:36:23.891858,高新区,新盘,5539.23,3,312.6
2018-03-06T23:36:23.891864,锦江区,二手房,3236.52,35,2993.72
2018-03-06T23:36:23.891871,金牛区,二手房,4010.44,40,3319.39
2018-03-06T23:36:23.891878,成华区,二手房,4691.88,49,4018.64
2018-03-06T23:36:23.891885,武侯区,二手房,3430.42,32,2804.98
2018-03-06T23:36:23.891892,青羊区,二手房,4008.31,44,3402.59
2018-03-06T23:36:23.891898,高新区,二手房,3961.44,33,3183.56
2018-03-07T23:30:45.588215,锦江区,新盘,1341.32,2,138.13
2018-03-07T23:30:45.588253,成华区,新盘,6289.62,45,4811.18
2018-03-07T23:30:45.588273,金牛区,新盘,1692.57,0,0.0
2018-03-07T23:30:45.588290,武侯区,新盘,1273.94,7,777.12
2018-03-07T23:30:45.588306,青羊区,新盘,2094.4,16,1935.67
2018-03-07T23:30:45.588322,高新区,新盘,4456.31,6,846.62
2018-03-07T23:30:45.588338,锦江区,二手房,3716.99,39,3507.08
2018-03-07T23:30:45.588353,金牛区,二手房,3532.24,35,2837.82
2018-03-07T23:30:45.588366,成华区,二手房,3402.51,37,3212.87
2018-03-07T23:30:45.588380,青羊区,二手房,4440.24,42,4128.35
2018-03-07T23:30:45.588394,武侯区,二手房,5053.75,44,3898.48
2018-03-07T23:30:45.588409,高新区,二手房,3740.65,28,2710.04
2018-03-08T23:30:23.550290,锦江区,新盘,279.43,0,0.0
2018-03-08T23:30:23.550335,金牛区,新盘,972.93,0,0.0
2018-03-08T23:30:23.550347,成华区,新盘,1598.05,0,0.0
2018-03-08T23:30:23.550355,武侯区,新盘,1095.16,2,345.06
2018-03-08T23:30:23.550363,青羊区,新盘,191.63,0,0.0
2018-03-08T23:30:23.550370,高新区,新盘,3700.58,0,0.0
2018-03-08T23:30:23.550377,锦江区,二手房,3507.81,37,3033.86
2018-03-08T23:30:23.550384,金牛区,二手房,3381.73,38,3002.96
2018-03-08T23:30:23.550391,成华区,二手房,3298.89,39,2959.27
2018-03-08T23:30:23.550398,武侯区,二手房,4364.29,46,4029.93
2018-03-08T23:30:23.550406,青羊区,二手房,4976.7,33,2563.38
2018-03-08T23:30:23.550413,高新区,二手房,4011.02,33,3279.31
2018-03-09T23:30:55.135063,锦江区,新盘,911.68,1,58.58
2018-03-09T23:30:55.135113,成华区,新盘,1425.52,1,334.0
2018-03-09T23:30:55.135133,金牛区,新盘,587.56,0,0.0
2018-03-09T23:30:55.135150,武侯区,新盘,323.46,0,0.0
2018-03-09T23:30:55.135166,青羊区,新盘,408.05,0,0.0
2018-03-09T23:30:55.135180,高新区,新盘,2927.97,1,90.69
2018-03-09T23:30:55.135194,锦江区,二手房,2809.83,28,2428.89
2018-03-09T23:30:55.135217,金牛区,二手房,3595.46,30,2982.62
2018-03-09T23:30:55.135236,成华区,二手房,5016.3,61,4658.08
2018-03-09T23:30:55.135253,青羊区,二手房,3136.73,38,2910.93
2018-03-09T23:30:55.135268,武侯区,二手房,3509.14,32,2921.79
2018-03-09T23:30:55.135283,高新区,二手房,4406.86,36,3756.06
2018-03-12T23:31:47.932918,锦江区,新盘,2186.54,1,153.63
2018-03-12T23:31:47.932959,成华区,新盘,7667.37,48,5399.92
2018-03-12T23:31:47.932975,金牛区,新盘,788.99,0,0.0
2018-03-12T23:31:47.932990,武侯区,新盘,724.5,1,100.48
2018-03-12T23:31:47.933004,青羊区,新盘,830.66,1,141.98
2018-03-12T23:31:47.933020,高新区,新盘,8597.98,20,2276.88
2018-03-12T23:31:47.933035,锦江区,二手房,2113.46,26,1789.59
2018-03-12T23:31:47.933049,成华区,二手房,4130.48,47,3619.88
2018-03-12T23:31:47.933062,金牛区,二手房,4076.82,42,3031.54
2018-03-12T23:31:47.933076,武侯区,二手房,3329.78,31,2789.58
2018-03-12T23:31:47.933089,青羊区,二手房,4238.6,45,3784.06
2018-03-12T23:31:47.933103,高新区,二手房,3744.55,32,3136.59
2018-03-13T23:30:32.577508,锦江区,新盘,3411.54,8,1038.68
2018-03-13T23:30:32.577565,成华区,新盘,6427.01,26,2996.34
2018-03-13T23:30:32.577585,金牛区,新盘,2323.13,2,184.85
2018-03-13T23:30:32.577600,武侯区,新盘,3347.18,13,1431.88
2018-03-13T23:30:32.577615,青羊区,新盘,616.14,3,215.14
2018-03-13T23:30:32.577630,高新区,新盘,7048.83,26,3301.06
2018-03-13T23:30:32.577645,锦江区,二手房,2908.82,35,2485.8
2018-03-13T23:30:32.577660,金牛区,二手房,3440.7,39,3151.4
2018-03-13T23:30:32.577674,成华区,二手房,4417.79,45,3413.5
